"","ccode","year","confid","dyadid","dyadep","state","rebel","rebelid","conf_dur","ep_dur","term","outcome","agree","peace","cease","checks","polariz","frag","intrafrag","rebfrag","pgm_lib","pgm_con","pgm_lib_log","pgm_con_log","checks_log"
"1",0,2004,"1-225",439,43901,"Ivory Coast","FRCI",1412,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,NA
"2",2,1950,"1-41",698,69801,"United States of America","Puerto Rican Nationalist Party",1594,1,1,1,3,0,0,0,NA,NA,-2.46138039474411,1.03305328087845,2,0,0,0,0,NA
"3",2,2001,"1-224",360,36001,"United States of America","al-Qaida",1630,1,1,0,0,0,0,0,4,0,-1.03118939665362,-0.387894206085421,2,0,0,0,0,1.41098697371026
"4",2,2002,"1-224",360,36001,"United States of America","al-Qaida",1630,2,2,0,0,0,0,0,4,0,-0.817243552244983,-0.387894206085421,2,0,0,0,0,1.41098697371026
"5",2,2003,"1-224",360,36001,"United States of America","al-Qaida",1630,3,3,0,0,0,0,0,4,0,-1.44058587650474,-0.207448717807438,2,0,0,0,0,1.41098697371026
"6",2,2004,"1-224",360,36001,"United States of America","al-Qaida",1630,4,4,0,0,0,0,0,4,0,-1.20550395163376,-0.207448717807438,2,0,0,0,0,1.41098697371026
"7",2,2005,"1-224",360,36001,"United States of America","al-Qaida",1630,5,5,0,0,0,0,0,4,0,-1.20550395163376,-0.207448717807438,2,0,0,0,0,1.41098697371026
"8",2,2006,"1-224",360,36001,"United States of America","al-Qaida",1630,6,6,0,0,0,0,0,4,0,-1.20550395163376,-0.207448717807438,2,0,0,0,0,1.41098697371026
"9",2,2007,"1-224",360,36001,"United States of America","al-Qaida",1630,7,7,0,0,0,0,0,4,0,-0.22475325669861,-0.297543964798827,2,0,0,0,0,1.41098697371026
"10",2,2008,"1-224",360,36001,"United States of America","al-Qaida",1630,8,8,0,0,0,0,0,4,0,-0.188498666477485,-0.297543964798827,2,0,0,0,0,1.41098697371026
"11",2,2009,"1-224",360,36001,"United States of America","al-Qaida",1630,9,9,0,0,0,0,0,4,0,-1.47530769206678,-0.480503641182159,2,0,0,0,0,1.41098697371026
"12",2,2010,"1-224",360,36001,"United States of America","al-Qaida",1630,10,10,0,0,0,0,0,4,0,-1.61879925292085,-0.0150568550774204,2,0,0,0,0,1.41098697371026
"13",2,2011,"1-224",360,36001,"United States of America","al-Qaida",1630,11,11,0,0,0,0,0,5,2,-0.244167174839606,-0.0150568550774204,2,0,0,0,0,1.62924053973028
"14",2,2012,"1-224",360,36001,"United States of America","al-Qaida",1630,12,12,0,0,0,0,0,5,2,-0.685938789453523,-0.0150568550774204,2,0,0,0,0,1.62924053973028
"15",2,2013,"1-224",360,36001,"United States of America","al-Qaida",1630,13,13,0,0,0,0,0,5,2,-0.10619291939446,-0.0150568550774204,2,0,0,0,0,1.62924053973028
"16",2,2014,"1-224",360,36001,"United States of America","al-Qaida",1630,14,14,NA,0,0,0,0,5,2,-0.10619291939446,-0.0150568550774204,2,0,0,0,0,1.62924053973028
"17",40,1953,"1-45",600,60001,"Cuba","M-26-7",1595,1,1,1,3,0,0,0,NA,NA,0.88195033399366,0.895104155646519,2,0,0,0,0,NA
"18",40,1956,"1-45",600,60002,"Cuba","M-26-7",1595,2,1,0,0,0,0,0,NA,NA,0.88195033399366,0.895104155646519,2,0,0,0,0,NA
"19",40,1957,"1-45",600,60002,"Cuba","M-26-7",1595,3,2,0,0,0,0,0,NA,NA,0.88195033399366,0.895104155646519,2,0,0,0,0,NA
"20",40,1958,"1-45",600,60002,"Cuba","M-26-7",1595,4,3,1,4,0,0,0,NA,NA,0.88195033399366,0.895104155646519,2,0,0,0,0,NA
"21",40,1961,"1-45",602,60003,"Cuba","Cuban Revolutionary Council",1596,1,1,1,3,0,0,0,NA,NA,-1.99806802056175,-2.33932565118262,1,0,0,0,0,NA
"22",41,1989,"1-186",244,24401,"Haiti","Military faction (forces of Himmler Rebu and Guy Francois)",1624,1,1,1,3,0,0,0,1,0,1.62005805371566,1.52311610337822,1,2,2,0.741937344729377,0.741937344729377,0.0953101798043249
"23",41,1991,"1-186",251,25101,"Haiti","Military faction (forces of Raol Cédras)",1625,1,1,1,4,0,0,0,NA,NA,1.25523296684506,1.52311610337822,2,10,2,2.31253542384721,0.741937344729377,NA
"24",41,2004,"1-186",441,44101,"Haiti","OP Lavalas (Chimères)",1627,1,1,1,5,0,0,0,3,0,0.499646895929986,1.52311610337822,NA,2,2,0.741937344729377,0.741937344729377,1.1314021114911
"25",41,2004,"1-186",440,44001,"Haiti","FLRN",1626,1,1,1,4,0,0,0,3,0,0.499646895929986,1.52311610337822,2,2,2,0.741937344729377,0.741937344729377,1.1314021114911
"26",42,1965,"1-93",493,49301,"Dominican Republic","Military faction (constitutionalists)",1608,1,1,1,5,0,0,0,NA,NA,-2.39660438751471,-1.31218287170988,2,0,0,0,0,NA
"27",52,1990,"1-183",219,21901,"Trinidad and Tobago","Jamaat al-Muslimeen",1623,1,1,1,3,0,0,0,3,0,0.55562750368448,-1.97580652824936,2,0,0,0,0,1.1314021114911
"28",70,1994,"1-205",230,23001,"Mexico","EZLN",1628,1,1,1,2,1,0,1,2,0,-1.03810657204574,-1.61978919649591,1,2,3,0.741937344729377,1.1314021114911,0.741937344729377
"29",70,1996,"1-205",299,29901,"Mexico","EPR",1629,1,1,1,5,0,0,0,2,0,-1.0208799819989,-1.61978919649591,1,4,3,1.41098697371026,1.1314021114911,0.741937344729377
"30",90,1949,"1-36",621,62101,"Guatemala","Military faction",1587,1,1,1,3,0,0,0,NA,NA,-0.867465526633482,-0.211811476923652,2,0,0,0,0,NA
"31",90,1954,"1-36",622,62201,"Guatemala","Forces of Carlos Castillo Armas",1588,1,1,1,4,0,0,0,NA,NA,-1.72135582572308,-0.211811476923652,2,0,0,0,0,NA
"32",90,1963,"1-36",624,62401,"Guatemala","FAR I",1589,1,1,1,5,0,0,0,NA,NA,-1.37143725018524,-1.50008669365422,2,2,3,0.741937344729377,1.1314021114911,NA
"33",90,1965,"1-36",624,62402,"Guatemala","FAR I",1589,2,1,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,2,2,0.741937344729377,0.741937344729377,NA
"34",90,1966,"1-36",624,62402,"Guatemala","FAR I",1589,3,2,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,2,2,0.741937344729377,0.741937344729377,NA
"35",90,1967,"1-36",624,62402,"Guatemala","FAR I",1589,4,3,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,2,2,0.741937344729377,0.741937344729377,NA
"36",90,1968,"1-36",624,62402,"Guatemala","FAR I",1589,5,4,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,2,2,0.741937344729377,0.741937344729377,NA
"37",90,1969,"1-36",624,62402,"Guatemala","FAR I",1589,6,5,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,2,2,0.741937344729377,0.741937344729377,NA
"38",90,1970,"1-36",624,62402,"Guatemala","FAR I",1589,7,6,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,3,1.41098697371026,1.1314021114911,NA
"39",90,1970,"1-36",694,69401,"Guatemala","FAR II",1590,1,1,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,3,1.41098697371026,1.1314021114911,NA
"40",90,1971,"1-36",694,69401,"Guatemala","FAR II",1590,2,2,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,3,1.41098697371026,1.1314021114911,NA
"41",90,1971,"1-36",624,62402,"Guatemala","FAR I",1589,8,7,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,3,1.41098697371026,1.1314021114911,NA
"42",90,1972,"1-36",624,62402,"Guatemala","FAR I",1589,9,8,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,3,1.41098697371026,1.1314021114911,NA
"43",90,1972,"1-36",694,69401,"Guatemala","FAR II",1590,3,3,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,3,1.41098697371026,1.1314021114911,NA
"44",90,1973,"1-36",624,62402,"Guatemala","FAR I",1589,10,9,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,2,1.41098697371026,0.741937344729377,NA
"45",90,1973,"1-36",694,69401,"Guatemala","FAR II",1590,4,4,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,2,1.41098697371026,0.741937344729377,NA
"46",90,1974,"1-36",694,69401,"Guatemala","FAR II",1590,5,5,0,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,2,1.41098697371026,0.741937344729377,NA
"47",90,1974,"1-36",624,62402,"Guatemala","FAR I",1589,11,10,1,0,0,0,0,NA,NA,-1.37143725018524,-1.56201062545499,2,4,2,1.41098697371026,0.741937344729377,NA
"48",90,1975,"1-36",694,69401,"Guatemala","FAR II",1590,6,6,0,0,0,0,0,3,NA,-1.37143725018524,-1.56201062545499,2,4,2,1.41098697371026,0.741937344729377,1.1314021114911
"49",90,1975,"1-36",625,62501,"Guatemala","EGP",1591,1,1,0,0,0,0,0,3,NA,-1.37143725018524,-1.56201062545499,2,4,2,1.41098697371026,0.741937344729377,1.1314021114911
"50",90,1976,"1-36",625,62501,"Guatemala","EGP",1591,2,2,0,0,0,0,0,3,NA,-1.37143725018524,-1.56201062545499,2,4,2,1.41098697371026,0.741937344729377,1.1314021114911
"51",90,1976,"1-36",694,69401,"Guatemala","FAR II",1590,7,7,0,0,0,0,0,3,NA,-1.37143725018524,-1.56201062545499,2,4,2,1.41098697371026,0.741937344729377,1.1314021114911
"52",90,1977,"1-36",625,62501,"Guatemala","EGP",1591,3,3,0,0,0,0,0,3,NA,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"53",90,1977,"1-36",694,69401,"Guatemala","FAR II",1590,8,8,0,0,0,0,0,3,NA,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"54",90,1978,"1-36",625,62501,"Guatemala","EGP",1591,4,4,0,0,0,0,0,3,NA,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"55",90,1978,"1-36",694,69401,"Guatemala","FAR II",1590,9,9,0,0,0,0,0,3,NA,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"56",90,1979,"1-36",694,69401,"Guatemala","FAR II",1590,10,10,0,0,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"57",90,1979,"1-36",627,62701,"Guatemala","ORPA",1592,1,1,0,0,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"58",90,1979,"1-36",625,62501,"Guatemala","EGP",1591,5,5,0,0,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"59",90,1980,"1-36",625,62501,"Guatemala","EGP",1591,6,6,0,0,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"60",90,1980,"1-36",627,62701,"Guatemala","ORPA",1592,2,2,0,0,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"61",90,1980,"1-36",694,69401,"Guatemala","FAR II",1590,11,11,0,0,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"62",90,1981,"1-36",625,62501,"Guatemala","EGP",1591,7,7,1,6,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"63",90,1981,"1-36",624,62403,"Guatemala","FAR I",1589,12,1,1,6,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"64",90,1981,"1-36",694,69401,"Guatemala","FAR II",1590,12,12,1,6,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"65",90,1981,"1-36",627,62701,"Guatemala","ORPA",1592,3,3,1,6,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,6,2,1.80828877117927,0.741937344729377,1.1314021114911
"66",90,1982,"1-36",228,22801,"Guatemala","URNG",1593,1,1,0,0,0,0,0,3,0,-1.37143725018524,-1.56201062545499,2,8,2,2.09186406167839,0.741937344729377,1.1314021114911
"67",90,1983,"1-36",228,22801,"Guatemala","URNG",1593,2,2,0,0,0,0,0,1,0,-0.694145022464621,-1.56201062545499,2,8,2,2.09186406167839,0.741937344729377,0.0953101798043249
"68",90,1984,"1-36",228,22801,"Guatemala","URNG",1593,3,3,0,0,0,0,0,1,0,-0.261534696030481,-1.56201062545499,2,8,2,2.09186406167839,0.741937344729377,0.0953101798043249
"69",90,1985,"1-36",228,22801,"Guatemala","URNG",1593,4,4,0,0,0,0,0,1,0,-0.305451233941843,-1.56201062545499,2,8,2,2.09186406167839,0.741937344729377,0.0953101798043249
"70",90,1986,"1-36",228,22801,"Guatemala","URNG",1593,5,5,0,0,0,0,0,2,0,-1.40526039348244,0.0549707927273147,2,8,2,2.09186406167839,0.741937344729377,0.741937344729377
"71",90,1987,"1-36",228,22801,"Guatemala","URNG",1593,6,6,0,0,0,0,0,2,0,-1.40526039348244,0.0549707927273147,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"72",90,1988,"1-36",228,22801,"Guatemala","URNG",1593,7,7,0,0,0,0,0,2,0,-1.40526039348244,0.0549707927273147,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"73",90,1989,"1-36",228,22801,"Guatemala","URNG",1593,8,8,0,0,0,0,0,2,0,-1.40526039348244,0.0549707927273147,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"74",90,1990,"1-36",228,22801,"Guatemala","URNG",1593,9,9,0,0,0,0,0,2,0,-0.729106794398194,0.408138837412293,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"75",90,1991,"1-36",228,22801,"Guatemala","URNG",1593,10,10,0,0,0,0,0,2,0,-0.729106794398194,0.408138837412293,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"76",90,1992,"1-36",228,22801,"Guatemala","URNG",1593,11,11,0,0,0,0,0,3,NA,-0.729106794398194,0.408138837412293,2,2,2,0.741937344729377,0.741937344729377,1.1314021114911
"77",90,1993,"1-36",228,22801,"Guatemala","URNG",1593,12,12,0,0,0,0,0,3,NA,-0.393357799403736,0.408138837412293,2,2,2,0.741937344729377,0.741937344729377,1.1314021114911
"78",90,1994,"1-36",228,22801,"Guatemala","URNG",1593,13,13,0,0,0,0,0,3,NA,-0.393357799403736,0.586651809826452,2,2,2,0.741937344729377,0.741937344729377,1.1314021114911
"79",90,1995,"1-36",228,22801,"Guatemala","URNG",1593,14,14,1,1,1,1,0,3,NA,-0.393357799403736,0.586651809826452,2,2,2,0.741937344729377,0.741937344729377,1.1314021114911
"80",92,1972,"1-120",514,51401,"El Salvador","Military faction (forces of Benjamin Mejia)",1613,1,1,1,3,0,0,0,NA,NA,-1.79493060429809,-1.34971086504979,NA,0,0,0,0,NA
"81",92,1979,"1-120",508,50801,"El Salvador","FPL",1615,1,1,1,6,0,0,0,1,0,-1.79493060429809,-1.7134850822946,2,1,2,0.0953101798043249,0.741937344729377,0.0953101798043249
"82",92,1979,"1-120",510,51001,"El Salvador","ERP",1614,1,1,1,6,0,0,0,1,0,-1.79493060429809,-1.7134850822946,2,1,2,0.0953101798043249,0.741937344729377,0.0953101798043249
"83",92,1980,"1-120",225,22501,"El Salvador","FMLN",1616,1,1,0,0,0,0,0,1,0,-1.79493060429809,-1.7134850822946,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"84",92,1981,"1-120",225,22501,"El Salvador","FMLN",1616,2,2,0,0,0,0,0,1,0,-1.79493060429809,-1.82146234169245,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"85",92,1982,"1-120",225,22501,"El Salvador","FMLN",1616,3,3,0,0,0,0,0,1,0,-1.01120155387981,-1.81114560084189,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"86",92,1983,"1-120",225,22501,"El Salvador","FMLN",1616,4,4,0,0,0,0,0,1,0,-1.01120155387981,-1.81114560084189,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"87",92,1984,"1-120",225,22501,"El Salvador","FMLN",1616,5,5,0,0,0,0,0,1,0,-0.52434396429595,-1.81114560084189,2,3,2,1.1314021114911,0.741937344729377,0.0953101798043249
"88",92,1985,"1-120",225,22501,"El Salvador","FMLN",1616,6,6,0,0,0,0,0,3,1,-0.502158886158224,-1.48407778300344,2,3,2,1.1314021114911,0.741937344729377,1.1314021114911
"89",92,1986,"1-120",225,22501,"El Salvador","FMLN",1616,7,7,0,0,0,0,0,2,0,-0.502158886158224,-1.48407778300344,2,3,2,1.1314021114911,0.741937344729377,0.741937344729377
"90",92,1987,"1-120",225,22501,"El Salvador","FMLN",1616,8,8,0,0,0,0,0,2,0,-0.502158886158224,-1.23586835039839,2,3,2,1.1314021114911,0.741937344729377,0.741937344729377
"91",92,1988,"1-120",225,22501,"El Salvador","FMLN",1616,9,9,0,0,0,0,0,2,0,-0.797526208131272,-1.23586835039839,2,3,2,1.1314021114911,0.741937344729377,0.741937344729377
"92",92,1989,"1-120",225,22501,"El Salvador","FMLN",1616,10,10,0,0,0,0,0,3,0,-1.3846607585768,-1.23586835039839,2,3,2,1.1314021114911,0.741937344729377,1.1314021114911
"93",92,1990,"1-120",225,22501,"El Salvador","FMLN",1616,11,11,0,0,0,0,0,2,0,-1.3846607585768,-1.36289806625618,2,3,2,1.1314021114911,0.741937344729377,0.741937344729377
"94",92,1991,"1-120",225,22501,"El Salvador","FMLN",1616,12,12,1,1,1,1,0,2,0,-0.841312216931737,-1.36289806625618,2,3,2,1.1314021114911,0.741937344729377,0.741937344729377
"95",93,1977,"1-140",567,56701,"Nicaragua","FSLN",1619,1,1,0,0,0,0,0,1,NA,-2.17691019521894,-1.66168028967174,2,0,0,0,0,0.0953101798043249
"96",93,1978,"1-140",567,56701,"Nicaragua","FSLN",1619,2,2,0,0,0,0,0,1,NA,-2.1100071978611,-1.66168028967174,2,0,0,0,0,0.0953101798043249
"97",93,1979,"1-140",567,56701,"Nicaragua","FSLN",1619,3,3,1,4,0,0,0,1,NA,-2.1737969602153,-0.6451786938325,2,0,0,0,0,0.0953101798043249
"98",93,1982,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,1,1,0,0,0,0,0,1,0,-0.8737285306421,-0.273028909394279,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"99",93,1983,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,2,2,0,0,0,0,0,1,0,-0.8737285306421,-0.273028909394279,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"100",93,1984,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,3,3,0,0,0,0,0,1,0,-1.65063541963569,-0.273028909394279,2,1,1,0.0953101798043249,0.0953101798043249,0.0953101798043249
"101",93,1985,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,4,4,0,0,0,0,0,3,0,-2.17677800152044,-0.273028909394279,2,1,1,0.0953101798043249,0.0953101798043249,1.1314021114911
"102",93,1986,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,5,5,0,0,0,0,0,3,0,-2.17677800152044,-0.273028909394279,2,1,1,0.0953101798043249,0.0953101798043249,1.1314021114911
"103",93,1987,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,6,6,0,0,0,0,0,2,0,-2.17677800152044,-0.273028909394279,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"104",93,1988,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,7,7,0,0,0,0,0,2,0,-2.17677800152044,-0.273028909394279,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"105",93,1989,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,8,8,0,0,0,0,0,2,0,-2.17677800152044,-0.273028909394279,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"106",93,1990,"1-140",231,23101,"Nicaragua","Contras/FDN",1620,9,9,1,2,1,0,1,2,0,0.38072482779196,-0.139092078758192,2,1,1,0.0953101798043249,0.0953101798043249,0.741937344729377
"107",94,1948,"1-27",581,58101,"Costa Rica","National Liberation Army",1586,1,1,1,4,0,0,0,NA,NA,-2.21403647531621,-0.348552876522226,1,0,0,0,0,NA
"108",95,1989,"1-172",461,46101,"Panama","Military faction (forces of Moisés Giroldi)",1622,1,1,1,3,0,0,0,3,0,-0.357279480724701,-1.82389024616907,1,2,2,0.741937344729377,0.741937344729377,1.1314021114911
"109",100,1964,"1-92",237,23701,"Colombia","FARC",1604,1,1,0,0,0,0,0,NA,NA,0.187277853256552,0.495712881162289,2,0,0,0,0,NA
"110",100,1965,"1-92",237,23701,"Colombia","FARC",1604,2,2,0,0,0,0,0,NA,NA,0.120314394380786,0.495712881162289,2,2,2,0.741937344729377,0.741937344729377,NA
"111",100,1966,"1-92",342,34201,"Colombia","ELN",1605,1,1,1,5,0,0,0,NA,NA,0.120314394380786,0.495712881162289,3,2,2,0.741937344729377,0.741937344729377,NA
"112",100,1966,"1-92",237,23701,"Colombia","FARC",1604,3,3,0,0,0,0,0,NA,NA,0.120314394380786,0.495712881162289,2,2,2,0.741937344729377,0.741937344729377,NA
"113",100,1967,"1-92",237,23701,"Colombia","FARC",1604,4,4,0,0,0,0,0,NA,NA,0.120314394380786,0.495712881162289,2,2,2,0.741937344729377,0.741937344729377,NA
"114",100,1968,"1-92",237,23701,"Colombia","FARC",1604,5,5,1,5,0,0,0,NA,NA,0.120314394380786,0.588239843500709,2,2,2,0.741937344729377,0.741937344729377,NA
"115",100,1969,"1-92",342,34202,"Colombia","ELN",1605,2,1,0,0,0,0,0,NA,NA,0.120314394380786,0.588239843500709,3,2,2,0.741937344729377,0.741937344729377,NA
"116",100,1970,"1-92",342,34202,"Colombia","ELN",1605,3,2,1,5,0,0,0,NA,NA,0.440702165300168,0.588239843500709,3,2,2,0.741937344729377,0.741937344729377,NA
"117",100,1971,"1-92",237,23702,"Colombia","FARC",1604,6,1,0,0,0,0,0,NA,NA,0.422103965208139,0.974275184018785,2,2,2,0.741937344729377,0.741937344729377,NA
"118",100,1972,"1-92",237,23702,"Colombia","FARC",1604,7,2,1,5,0,0,0,NA,NA,0.422103965208139,0.974275184018785,2,2,2,0.741937344729377,0.741937344729377,NA
"119",100,1973,"1-92",342,34203,"Colombia","ELN",1605,4,1,1,5,0,0,0,NA,NA,0.422103965208139,0.974275184018785,3,2,2,0.741937344729377,0.741937344729377,NA
"120",100,1974,"1-92",237,23703,"Colombia","FARC",1604,8,1,0,0,0,0,0,NA,NA,0.422103965208139,0.974275184018785,2,2,2,0.741937344729377,0.741937344729377,NA
"121",100,1975,"1-92",237,23703,"Colombia","FARC",1604,9,2,0,0,0,0,0,2,0,0.879281801257453,1.49060717864521,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"122",100,1976,"1-92",237,23703,"Colombia","FARC",1604,10,3,0,0,0,0,0,2,0,0.879281801257453,1.49060717864521,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"123",100,1977,"1-92",237,23703,"Colombia","FARC",1604,11,4,0,0,0,0,0,2,0,0.879281801257453,1.49060717864521,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"124",100,1978,"1-92",237,23703,"Colombia","FARC",1604,12,5,0,0,0,0,0,2,0,0.879281801257453,1.76884939083191,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"125",100,1978,"1-92",495,49501,"Colombia","M-19",1606,1,1,0,0,0,0,0,2,0,0.879281801257453,1.76884939083191,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"126",100,1979,"1-92",237,23703,"Colombia","FARC",1604,13,6,0,0,0,0,0,2,0,0.798919423531961,1.76884939083191,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"127",100,1979,"1-92",495,49501,"Colombia","M-19",1606,2,2,1,5,0,0,0,2,0,0.798919423531961,1.76884939083191,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"128",100,1980,"1-92",237,23703,"Colombia","FARC",1604,14,7,0,0,0,0,0,2,0,0.795248241635501,1.76884939083191,2,2,2,0.741937344729377,0.741937344729377,0.741937344729377
"129",100,1981,"1-92",237,23703,"Colombia","FARC",1604,15,8,0,0,0,0,0,2,0,0.795248241635501,1.76884939083191,2,4,2,1.41098697371026,0.741937344729377,0.741937344729377
"130",100,1981,"1-92",495,49502,"Colombia","M-19",1606,3,1,0,0,0,0,0,2,0,0.795248241635501,1.76884939083191,2,4,2,1.41098697371026,0.741937344729377,0.741937344729377
"131",100,1982,"1-92",237,23703,"Colombia","FARC",1604,16,9,0,0,0,0,0,2,0,0.451216750055956,1.76884939083191,2,4,2,1.41098697371026,0.741937344729377,0.741937344729377
"132",100,1982,"1-92",495,49502,"Colombia","M-19",1606,4,2,0,0,0,0,0,2,0,0.451216750055956,1.76884939083191,2,4,2,1.41098697371026,0.741937344729377,0.741937344729377
"133",100,1983,"1-92",495,49502,"Colombia","M-19",1606,5,3,0,0,0,0,0,4,0,0.266869002066387,1.76884939083191,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"134",100,1983,"1-92",237,23703,"Colombia","FARC",1604,17,10,0,0,0,0,0,4,0,0.266869002066387,1.76884939083191,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"135",100,1984,"1-92",237,23703,"Colombia","FARC",1604,18,11,0,0,0,0,0,4,0,0.266869002066387,1.9481145854863,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"136",100,1984,"1-92",342,34204,"Colombia","ELN",1605,5,1,0,0,0,0,0,4,0,0.266869002066387,1.9481145854863,3,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"137",100,1984,"1-92",343,34301,"Colombia","EPL",1607,1,1,1,2,1,0,1,4,0,0.266869002066387,1.9481145854863,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"138",100,1984,"1-92",495,49502,"Colombia","M-19",1606,6,4,0,0,0,0,0,4,0,0.266869002066387,1.9481145854863,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"139",100,1985,"1-92",237,23703,"Colombia","FARC",1604,19,12,0,0,0,0,0,4,0,0.266869002066387,1.9481145854863,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"140",100,1985,"1-92",342,34204,"Colombia","ELN",1605,6,2,0,0,0,0,0,4,0,0.266869002066387,1.9481145854863,3,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"141",100,1985,"1-92",495,49502,"Colombia","M-19",1606,7,5,0,0,0,0,0,4,0,0.266869002066387,1.9481145854863,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"142",100,1986,"1-92",342,34204,"Colombia","ELN",1605,7,3,0,0,0,0,0,4,0,0.721148336185437,1.9481145854863,3,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"143",100,1986,"1-92",237,23703,"Colombia","FARC",1604,20,13,0,0,0,0,0,4,0,0.721148336185437,1.9481145854863,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"144",100,1986,"1-92",495,49502,"Colombia","M-19",1606,8,6,1,5,0,0,0,4,0,0.721148336185437,1.9481145854863,2,4,2,1.41098697371026,0.741937344729377,1.41098697371026
"145",100,1987,"1-92",343,34302,"Colombia","EPL",1607,2,1,0,0,0,0,0,2,0,2.0023981291926,1.9481145854863,2,4,2,1.41098697371026,0.741937344729377,0.741937344729377
